label:SEClamp[0].i
4001
-0.0125	-0.504457
0.0125	-0.504429
0.0375	-0.504414
0.0625	-0.504386
0.0875	-0.504372
0.1125	-0.504357
0.1375	-0.504329
0.1625	-0.504315
0.1875	-0.504286
0.2125	-0.504272
0.2375	-0.504244
0.2625	-0.50423
0.2875	-0.504215
0.3125	-0.504187
0.3375	-0.504173
0.3625	-0.504144
0.3875	-0.50413
0.4125	-0.504102
0.4375	-0.504087
0.4625	-0.504073
0.4875	-0.504045
0.5125	-0.504031
0.5375	-0.504002
0.5625	-0.503988
0.5875	-0.503974
0.6125	-0.503945
0.6375	-0.503931
0.6625	-0.503903
0.6875	-0.503888
0.7125	-0.50386
0.7375	-0.503846
0.7625	-0.503832
0.7875	-0.503803
0.8125	-0.503789
0.8375	-0.503761
0.8625	-0.503746
0.8875	-0.503732
0.9125	-0.503704
0.9375	-0.50369
0.9625	-0.503661
0.9875	-0.503647
1.0125	-0.503633
1.0375	-0.503604
1.0625	-0.50359
1.0875	-0.503576
1.1125	-0.503547
1.1375	-0.503533
1.1625	-0.503505
1.1875	-0.503491
1.2125	-0.503476
1.2375	-0.503448
1.2625	-0.503434
1.2875	-0.503405
1.3125	-0.503391
1.3375	-0.503377
1.3625	-0.503348
1.3875	-0.503334
1.4125	-0.50332
1.4375	-0.503292
1.4625	-0.503277
1.4875	-0.503263
1.5125	-0.503235
1.5375	-0.503221
1.5625	-0.503192
1.5875	-0.503178
1.6125	-0.503164
1.6375	-0.503135
1.6625	-0.503121
1.6875	-0.503107
1.7125	-0.503078
1.7375	-0.503064
1.7625	-0.50305
1.7875	-0.503022
1.8125	-0.503007
1.8375	-0.502993
1.8625	-0.502965
1.8875	-0.502951
1.9125	-0.502922
1.9375	-0.502908
1.9625	-0.502894
1.9875	-0.502865
2.0125	-0.502851
2.0375	-0.502837
2.0625	-0.502808
2.0875	-0.502794
2.1125	-0.50278
2.1375	-0.502752
2.1625	-0.502737
2.1875	-0.502723
2.2125	-0.502695
2.2375	-0.502681
2.2625	-0.502666
2.2875	-0.502638
2.3125	-0.502624
2.3375	-0.502609
2.3625	-0.502581
2.3875	-0.502567
2.4125	-0.502553
2.4375	-0.502538
2.4625	-0.50251
2.4875	-0.502496
2.5125	-0.502482
2.5375	-0.502453
2.5625	-0.502439
2.5875	-0.502425
2.6125	-0.502396
2.6375	-0.502382
2.6625	-0.502368
2.6875	-0.502339
2.7125	-0.502325
2.7375	-0.502311
2.7625	-0.502283
2.7875	-0.502268
2.8125	-0.502254
2.8375	-0.50224
2.8625	-0.502212
2.8875	-0.502197
2.9125	-0.502183
2.9375	-0.502155
2.9625	-0.502141
2.9875	-0.502126
3.0125	-0.502112
3.0375	-0.502084
3.0625	-0.502069
3.0875	-0.502055
3.1125	-0.502027
3.1375	-0.502013
3.1625	-0.501998
3.1875	-0.501984
3.2125	-0.501956
3.2375	-0.501942
3.2625	-0.501927
3.2875	-0.501899
3.3125	-0.501885
3.3375	-0.501871
3.3625	-0.501856
3.3875	-0.501828
3.4125	-0.501814
3.4375	-0.501799
3.4625	-0.501771
3.4875	-0.501757
3.5125	-0.501743
3.5375	-0.501728
3.5625	-0.5017
3.5875	-0.501686
3.6125	-0.501672
3.6375	-0.501657
3.6625	-0.501629
3.6875	-0.501615
3.7125	-0.501601
3.7375	-0.501586
3.7625	-0.501558
3.7875	-0.501544
3.8125	-0.501529
3.8375	-0.501515
3.8625	-0.501487
3.8875	-0.501473
3.9125	-0.501458
3.9375	-0.501444
3.9625	-0.501416
3.9875	-0.501402
4.0125	-0.501387
4.0375	-0.501373
4.0625	-0.501345
4.0875	-0.501331
4.1125	-0.501316
4.1375	-0.501302
4.1625	-0.501274
4.1875	-0.50126
4.2125	-0.501245
4.2375	-0.501231
4.2625	-0.501203
4.2875	-0.501188
4.3125	-0.501174
4.3375	-0.50116
4.3625	-0.501146
4.3875	-0.501117
4.4125	-0.501103
4.4375	-0.501089
4.4625	-0.501075
4.4875	-0.501046
4.5125	-0.501032
4.5375	-0.501018
4.5625	-0.501004
4.5875	-0.500989
4.6125	-0.500961
4.6375	-0.500947
4.6625	-0.500933
4.6875	-0.500918
4.7125	-0.50089
4.7375	-0.500876
4.7625	-0.500862
4.7875	-0.500847
4.8125	-0.500833
4.8375	-0.500805
4.8625	-0.500791
4.8875	-0.500776
4.9125	-0.500762
4.9375	-0.500748
4.9625	-0.500719
4.9875	-0.500705
5.0125	-0.500691
5.0375	-0.500677
5.0625	-0.500663
5.0875	-0.500634
5.1125	-0.50062
5.1375	-0.500606
5.1625	-0.500592
5.1875	-0.500577
5.2125	-0.500549
5.2375	-0.500535
5.2625	-0.500521
5.2875	-0.500506
5.3125	-0.500492
5.3375	-0.500464
5.3625	-0.500449
5.3875	-0.500435
5.4125	-0.500421
5.4375	-0.500407
5.4625	-0.500393
5.4875	-0.500364
5.5125	-0.50035
5.5375	-0.500336
5.5625	-0.500322
5.5875	-0.500307
5.6125	-0.500293
5.6375	-0.500265
5.6625	-0.500251
5.6875	-0.500236
5.7125	-0.500222
5.7375	-0.500208
5.7625	-0.500194
5.7875	-0.500165
5.8125	-0.500151
5.8375	-0.500137
5.8625	-0.500123
5.8875	-0.500108
5.9125	-0.500094
5.9375	-0.500066
5.9625	-0.500052
5.9875	-0.500037
6.0125	-0.500023
6.0375	-0.500009
6.0625	-0.499995
6.0875	-0.499966
6.1125	-0.499952
6.1375	-0.499938
6.1625	-0.499924
6.1875	-0.499909
6.2125	-0.499895
6.2375	-0.499881
6.2625	-0.499853
6.2875	-0.499838
6.3125	-0.499824
6.3375	-0.49981
6.3625	-0.499796
6.3875	-0.499782
6.4125	-0.499767
6.4375	-0.499739
6.4625	-0.499725
6.4875	-0.499711
6.5125	-0.499696
6.5375	-0.499682
6.5625	-0.499668
6.5875	-0.499654
6.6125	-0.499625
6.6375	-0.499611
6.6625	-0.499597
6.6875	-0.499583
6.7125	-0.499568
6.7375	-0.499554
6.7625	-0.49954
6.7875	-0.499526
6.8125	-0.499497
6.8375	-0.499483
6.8625	-0.499469
6.8875	-0.499455
6.9125	-0.49944
6.9375	-0.499426
6.9625	-0.499412
6.9875	-0.499398
7.0125	-0.499384
7.0375	-0.499355
7.0625	-0.499341
7.0875	-0.499327
7.1125	-0.499313
7.1375	-0.499298
7.1625	-0.499284
7.1875	-0.49927
7.2125	-0.499256
7.2375	-0.499242
7.2625	-0.499213
7.2875	-0.499199
7.3125	-0.499185
7.3375	-0.49917
7.3625	-0.499156
7.3875	-0.499142
7.4125	-0.499128
7.4375	-0.499114
7.4625	-0.499099
7.4875	-0.499085
7.5125	-0.499057
7.5375	-0.499043
7.5625	-0.499028
7.5875	-0.499014
7.6125	-0.499
7.6375	-0.498986
7.6625	-0.498972
7.6875	-0.498957
7.7125	-0.498943
7.7375	-0.498929
7.7625	-0.498915
7.7875	-0.498886
7.8125	-0.498872
7.8375	-0.498858
7.8625	-0.498844
7.8875	-0.498829
7.9125	-0.498815
7.9375	-0.498801
7.9625	-0.498787
7.9875	-0.498773
8.0125	-0.498758
8.0375	-0.498744
8.0625	-0.49873
8.0875	-0.498716
8.1125	-0.498687
8.1375	-0.498673
8.1625	-0.498659
8.1875	-0.498645
8.2125	-0.49863
8.2375	-0.498616
8.2625	-0.498602
8.2875	-0.498588
8.3125	-0.498574
8.3375	-0.498559
8.3625	-0.498545
8.3875	-0.498531
8.4125	-0.498517
8.4375	-0.498503
8.4625	-0.498488
8.4875	-0.49846
8.5125	-0.498446
8.5375	-0.498432
8.5625	-0.498417
8.5875	-0.498403
8.6125	-0.498389
8.6375	-0.498375
8.6625	-0.49836
8.6875	-0.498346
8.7125	-0.498332
8.7375	-0.498318
8.7625	-0.498304
8.7875	-0.498289
8.8125	-0.498275
8.8375	-0.498261
8.8625	-0.498247
8.8875	-0.498233
8.9125	-0.498218
8.9375	-0.498204
8.9625	-0.49819
8.9875	-0.498176
9.0125	-0.498162
9.0375	-0.498133
9.0625	-0.498119
9.0875	-0.498105
9.1125	-0.49809
9.1375	-0.498076
9.1625	-0.498062
9.1875	-0.498048
9.2125	-0.498034
9.2375	-0.498019
9.2625	-0.498005
9.2875	-0.497991
9.3125	-0.497977
9.3375	-0.497963
9.3625	-0.497948
9.3875	-0.497934
9.4125	-0.49792
9.4375	-0.497906
9.4625	-0.497892
9.4875	-0.497877
9.5125	-0.497863
9.5375	-0.497849
9.5625	-0.497835
9.5875	-0.49782
9.6125	-0.497806
9.6375	-0.497792
9.6625	-0.497778
9.6875	-0.497764
9.7125	-0.497749
9.7375	-0.497735
9.7625	-0.497721
9.7875	-0.497707
9.8125	-0.497693
9.8375	-0.497678
9.8625	-0.497664
9.8875	-0.49765
9.9125	-0.497636
9.9375	-0.497622
9.9625	-0.497607
9.9875	-0.497593
10.0125	-0.497579
10.0375	-0.497565
10.0625	-0.49755
10.0875	-0.497536
10.1125	-0.497522
10.1375	-0.497508
10.1625	-0.497494
10.1875	-0.497479
10.2125	-0.497465
10.2375	-0.497451
10.2625	-0.497437
10.2875	-0.497423
10.3125	-0.497408
10.3375	-0.497394
10.3625	-0.49738
10.3875	-0.497366
10.4125	-0.497351
10.4375	-0.497337
10.4625	-0.497323
10.4875	-0.497309
10.5125	-0.497295
10.5375	-0.49728
10.5625	-0.497266
10.5875	-0.497252
10.6125	-0.497238
10.6375	-0.497224
10.6625	-0.497209
10.6875	-0.497195
10.7125	-0.497181
10.7375	-0.497167
10.7625	-0.497153
10.7875	-0.497138
10.8125	-0.497124
10.8375	-0.49711
10.8625	-0.497096
10.8875	-0.497081
10.9125	-0.497067
10.9375	-0.497053
10.9625	-0.497039
10.9875	-0.497025
11.0125	-0.497025
11.0375	-0.49701
11.0625	-0.496996
11.0875	-0.496982
11.1125	-0.496968
11.1375	-0.496954
11.1625	-0.496939
11.1875	-0.496925
11.2125	-0.496911
11.2375	-0.496897
11.2625	-0.496883
11.2875	-0.496868
11.3125	-0.496854
11.3375	-0.49684
11.3625	-0.496826
11.3875	-0.496811
11.4125	-0.496811
11.4375	-0.496797
11.4625	-0.496783
11.4875	-0.496769
11.5125	-0.496755
11.5375	-0.496755
11.5625	-0.49674
11.5875	-0.496726
11.6125	-0.496726
11.6375	-0.496712
11.6625	-0.496698
11.6875	-0.496698
11.7125	-0.496684
11.7375	-0.496684
11.7625	-0.496684
11.7875	-0.496669
11.8125	-0.496669
11.8375	-0.496669
11.8625	-0.496655
11.8875	-0.496655
11.9125	-0.496655
11.9375	-0.496655
11.9625	-0.496655
11.9875	-0.496655
12.0125	-0.496655
12.0375	-0.496655
12.0625	-0.496669
12.0875	-0.496669
12.1125	-0.496669
12.1375	-0.496669
12.1625	-0.496684
12.1875	-0.496684
12.2125	-0.496698
12.2375	-0.496698
12.2625	-0.496712
12.2875	-0.496712
12.3125	-0.496726
12.3375	-0.49674
12.3625	-0.49674
12.3875	-0.496755
12.4125	-0.496769
12.4375	-0.496783
12.4625	-0.496797
12.4875	-0.496811
12.5125	-0.496826
12.5375	-0.49684
12.5625	-0.496854
12.5875	-0.496868
12.6125	-0.496883
12.6375	-0.496897
12.6625	-0.496911
12.6875	-0.496925
12.7125	-0.496954
12.7375	-0.496968
12.7625	-0.496982
12.7875	-0.49701
12.8125	-0.497025
12.8375	-0.497039
12.8625	-0.497067
12.8875	-0.497081
12.9125	-0.49711
12.9375	-0.497124
12.9625	-0.497153
12.9875	-0.497167
13.0125	-0.497195
13.0375	-0.497209
13.0625	-0.497238
13.0875	-0.497252
13.1125	-0.49728
13.1375	-0.497309
13.1625	-0.497323
13.1875	-0.497351
13.2125	-0.49738
13.2375	-0.497408
13.2625	-0.497437
13.2875	-0.497465
13.3125	-0.497508
13.3375	-0.497536
13.3625	-0.497579
13.3875	-0.497636
13.4125	-0.497678
13.4375	-0.497735
13.4625	-0.497792
13.4875	-0.497863
13.5125	-0.497934
13.5375	-0.498005
13.5625	-0.498076
13.5875	-0.498176
13.6125	-0.498261
13.6375	-0.49836
13.6625	-0.49846
13.6875	-0.498574
13.7125	-0.498687
13.7375	-0.498801
13.7625	-0.498929
13.7875	-0.499057
13.8125	-0.499185
13.8375	-0.499327
13.8625	-0.499469
13.8875	-0.499625
13.9125	-0.499767
13.9375	-0.499924
13.9625	-0.500094
13.9875	-0.500251
14.0125	-0.500421
14.0375	-0.500592
14.0625	-0.500776
14.0875	-0.500947
14.1125	-0.501132
14.1375	-0.501316
14.1625	-0.501501
14.1875	-0.5017
14.2125	-0.501885
14.2375	-0.502084
14.2625	-0.502283
14.2875	-0.502482
14.3125	-0.502681
14.3375	-0.50288
14.3625	-0.503078
14.3875	-0.503277
14.4125	-0.503476
14.4375	-0.50369
14.4625	-0.503888
14.4875	-0.504102
14.5125	-0.504301
14.5375	-0.5045
14.5625	-0.504713
14.5875	-0.504912
14.6125	-0.505125
14.6375	-0.505324
14.6625	-0.505537
14.6875	-0.505736
14.7125	-0.505935
14.7375	-0.506148
14.7625	-0.506347
14.7875	-0.506546
14.8125	-0.506745
14.8375	-0.506944
14.8625	-0.507143
14.8875	-0.507342
14.9125	-0.507541
14.9375	-0.507725
14.9625	-0.507924
14.9875	-0.508109
15.0125	-0.508308
15.0375	-0.508493
15.0625	-0.508678
15.0875	-0.508862
15.1125	-0.509047
15.1375	-0.509218
15.1625	-0.509402
15.1875	-0.509587
15.2125	-0.509758
15.2375	-0.509928
15.2625	-0.510099
15.2875	-0.510269
15.3125	-0.51044
15.3375	-0.510596
15.3625	-0.510767
15.3875	-0.510923
15.4125	-0.511079
15.4375	-0.511235
15.4625	-0.511392
15.4875	-0.511548
15.5125	-0.511704
15.5375	-0.511847
15.5625	-0.511989
15.5875	-0.512131
15.6125	-0.512273
15.6375	-0.512415
15.6625	-0.512557
15.6875	-0.512685
15.7125	-0.512813
15.7375	-0.512941
15.7625	-0.513069
15.7875	-0.513197
15.8125	-0.513324
15.8375	-0.513438
15.8625	-0.513566
15.8875	-0.51368
15.9125	-0.513793
15.9375	-0.513907
15.9625	-0.514007
15.9875	-0.51412
16.0125	-0.51422
16.0375	-0.514319
16.0625	-0.514419
16.0875	-0.514518
16.1125	-0.514618
16.1375	-0.514703
16.1625	-0.514802
16.1875	-0.514888
16.2125	-0.514973
16.2375	-0.515058
16.2625	-0.515143
16.2875	-0.515215
16.3125	-0.5153
16.3375	-0.515371
16.3625	-0.515442
16.3875	-0.515513
16.4125	-0.515584
16.4375	-0.515655
16.4625	-0.515712
16.4875	-0.515783
16.5125	-0.51584
16.5375	-0.515897
16.5625	-0.515953
16.5875	-0.51601
16.6125	-0.516067
16.6375	-0.51611
16.6625	-0.516167
16.6875	-0.516209
16.7125	-0.516252
16.7375	-0.516295
16.7625	-0.516337
16.7875	-0.51638
16.8125	-0.516408
16.8375	-0.516451
16.8625	-0.516479
16.8875	-0.516508
16.9125	-0.516536
16.9375	-0.516565
16.9625	-0.516593
16.9875	-0.516621
17.0125	-0.516636
17.0375	-0.516664
17.0625	-0.516678
17.0875	-0.516692
17.1125	-0.516707
